id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
421049170.0,20140717T000000,1,3.0,1.0,1510,15022.0,1.0,0,0.0,3,7,1510.0,0.0,1962,0.0,98003,47.40747895682346,-119.84581352356602,1510.0,12970
726059047.0,20141216T000000,2,1.0,1.0,920,8282.0,1.5,0,0.0,3,6,920.0,0.0,1944,1980.0,98011,47.561633728269406,-116.68005000531154,2260.0,14025
5100403636.0,20150223T000000,3,2.0,1.0,700,8120.0,1.0,0,0.0,3,7,700.0,0.0,1927,0.0,98115,47.92104201097518,-119.42922107427353,1130.0,5599
1535204365.0,20141124T000000,3,2.0,1.75,1980,44550.0,2.0,0,1.0,5,7,1280.0,700.0,1977,0.0,98070,47.60535023919537,-117.58711598148187,1680.0,25343
4240400155.0,20140812T000000,3,3.0,,1440,4300.0,1.5,0,0.0,3,8,1440.0,0.0,1929,0.0,98117,48.013914772208494,-118.95416738789312,1640.0,4500
5468750040.0,,3,4.0,4.0,2740,8250.0,2.0,0,0.0,4,9,2740.0,0.0,1990,0.0,98042,47.14527592224662,-117.68526870618099,2290.0,8250
9158100040.0,20140808T000000,3,2.0,1.0,1400,8220.0,1.0,0,0.0,3,7,1400.0,0.0,1949,0.0,98133,47.670335921679836,-118.69348211588446,1760.0,8220
7460000040.0,20141215T000000,2,3.0,1.75,2270,7156.0,1.0,0,0.0,3,7,1370.0,900.0,1948,0.0,98168,47.34087481431268,-118.42984168403382,1210.0,7156
2927600155.0,20140722T000000,2,3.0,2.25,1310,12825.0,1.0,0,0.0,3,7,1310.0,0.0,1950,2013.0,98166,47.48457535870841,-119.72757766030158,1600.0,11250
8731950910.0,20150218T000000,1,3.0,1.75,1680,7455.0,1.0,0,0.0,4,8,1680.0,0.0,1968,0.0,98023,47.05106669597327,-117.17002499927744,2040.0,8214
1726600110.0,20140717T000000,4,3.0,2.25,2260,13209.0,1.0,0,0.0,3,9,2260.0,0.0,1977,0.0,98005,47.41929344282399,-117.51950502718391,2820.0,12534
3320000212.0,20141006T000000,3,3.0,2.25,1350,980.0,2.0,0,0.0,3,8,1050.0,300.0,2007,0.0,98144,47.57039711738766,-118.93391606876702,1350.0,1245
1670400068.0,20140618T000000,1,2.0,1.5,1820,8867.0,2.0,0,0.0,3,7,1820.0,0.0,1921,0.0,98168,47.544991376255794,-118.2859970162283,1430.0,9288
7424700145.0,20140730T000000,5,3.0,3.5,3380,3333.0,3.0,0,0.0,3,10,2800.0,580.0,2008,0.0,98122,47.66626309802973,-117.78955881393422,2790.0,5000
2408800120.0,20140716T000000,2,4.0,1.75,2140,49658.0,1.0,0,0.0,5,7,2140.0,0.0,1959,0.0,98010,47.162597478902725,-117.31010196692692,1720.0,99316
1776230180.0,,3,4.0,2.5,2430,3249.0,2.0,0,0.0,3,8,2430.0,0.0,2010,0.0,98059,47.53243265338429,-119.62221015004953,2650.0,3844
7889601320.0,20140725T000000,1,2.0,1.0,940,6000.0,1.0,0,0.0,3,6,,0.0,1943,0.0,98146,47.29655582474918,-119.71356705394015,1310.0,6000
,20140609T000000,3,3.0,1.5,2070,5386.0,1.0,0,0.0,4,7,1140.0,930.0,1948,0.0,98117,47.27343691489176,-119.20395984160993,1770.0,5386
,20141027T000000,3,4.0,1.0,1510,1501.0,1.5,0,0.0,3,7,1510.0,0.0,1906,0.0,98103,47.85449042900765,-119.53999845311127,1560.0,1602
,20141106T000000,3,4.0,1.75,2550,39460.0,1.0,0,0.0,3,8,1890.0,660.0,1982,,98072,47.81910252976781,-118.1686146484571,2560.0,38638
6150700180.0,20140922T000000,2,2.0,1.0,700,5940.0,1.0,0,0.0,3,7,700.0,0.0,1948,0.0,98133,47.56449617643155,-117.2447716571188,1070.0,5995
3330501645.0,20150223T000000,2,3.0,1.0,1150,3090.0,1.0,0,0.0,3,6,1150.0,0.0,1910,0.0,98118,47.64814335955492,-119.4178695779939,1150.0,5664
7853210180.0,20141002T000000,3,3.0,2.5,2340,3466.0,2.0,0,0.0,3,7,2340.0,0.0,2004,0.0,98065,47.24858697545265,-119.3189865006006,1970.0,3739
6149700194.0,20141015T000000,2,3.0,3.25,1510,1245.0,3.0,0,0.0,3,7,1510.0,0.0,2007,,98133,47.62586137859564,-118.53048489198756,1510.0,1245
3625049079.0,20140801T000000,5,,2.0,2070,9600.0,1.0,0,1.0,3,7,1590.0,480.0,1946,0.0,98039,47.462102968830884,-118.75864331084856,3000.0,16215
2979800750.0,20140911T000000,3,2.0,1.0,1150,5000.0,1.0,0,0.0,4,7,1050.0,100.0,1924,0.0,98115,47.63060449958789,-118.63905238621909,1463.0,4320
2887700970.0,20150209T000000,4,,2.75,2190,2867.0,1.5,0,0.0,5,7,1470.0,,1929,0.0,98115,47.89081441191078,-117.90047518123846,1600.0,3800
8732130940.0,20140609T000000,1,4.0,1.75,1980,9000.0,1.0,0,0.0,2,7,1480.0,500.0,1978,0.0,98023,47.078840297295365,-117.91258004874328,1980.0,9360
2968800645.0,20150428T000000,1,3.0,1.0,960,7200.0,1.0,0,0.0,4,6,960.0,0.0,1958,0.0,98166,47.54568391772145,-118.52431475689679,1060.0,7620
2351800065.0,20150217T000000,3,3.0,1.75,2180,6120.0,1.0,0,2.0,3,8,1380.0,800.0,1949,0.0,98199,47.455005258054804,-118.63000697427869,2020.0,6122
2822069080.0,20141121T000000,3,4.0,2.5,2560,43560.0,2.0,0,0.0,3,8,2560.0,0.0,1989,0.0,98038,47.309330602769805,-118.4977602867375,2130.0,10150
5018200110.0,20140922T000000,2,,2.25,2270,11997.0,1.0,0,2.0,4,7,1540.0,730.0,1959,0.0,98198,47.09978999055318,-119.24564714408653,1920.0,9634
1235100371.0,20140717T000000,3,5.0,2.75,3550,,2.0,0,0.0,3,7,3550.0,0.0,1960,0.0,98033,48.14649637522691,-117.36963513812267,3370.0,9600
3904930410.0,20141028T000000,3,,2.0,1330,,1.0,0,0.0,3,8,1330.0,0.0,1988,0.0,98029,47.72966061789662,-118.54931659519725,1900.0,4842
3529000880.0,20150309T000000,4,4.0,2.5,2110,6360.0,2.0,0,0.0,3,8,2110.0,0.0,1988,0.0,98029,47.433091982199464,-117.77275125839431,2050.0,7000
8081020330.0,20140729T000000,5,4.0,3.25,3470,11843.0,1.0,0,3.0,3,11,2270.0,1200.0,1989,0.0,98006,47.461994690367156,-119.4435804190852,3910.0,13247
2516000515.0,20141218T000000,4,4.0,3.0,1550,3350.0,1.0,0,0.0,3,7,860.0,690.0,1918,2014.0,98107,47.591957729066614,-118.39253270635255,1310.0,5000
,20140804T000000,2,2.0,1.0,570,81893.0,1.0,0,1.0,3,6,570.0,0.0,1936,,98070,48.07948039471139,-118.51212872901534,2040.0,115434
9828702588.0,20150311T000000,5,3.0,2.5,2030,1800.0,3.0,0,0.0,3,9,2030.0,0.0,2013,0.0,98112,47.789887418849666,-119.10829288231561,1450.0,1441
6672920150.0,20150406T000000,2,3.0,2.0,1500,11233.0,1.0,0,0.0,3,7,1500.0,0.0,1987,0.0,98019,48.17651806132587,-120.31763346361812,1580.0,14013
9485700150.0,20150304T000000,2,2.0,1.0,920,7688.0,1.0,0,0.0,3,6,920.0,0.0,1955,0.0,98106,47.80072170732199,-119.02637652234276,1040.0,7440
3500100208.0,20141119T000000,2,3.0,1.0,1470,8200.0,1.0,0,0.0,3,7,1040.0,430.0,1953,,98155,47.785332758097475,-116.85827106597219,,8200
4083302915.0,20140917T000000,3,2.0,1.0,1150,3775.0,1.0,0,0.0,3,7,1150.0,,1917,0.0,98103,47.50481413625212,-116.83525015712112,,3753
1560920450.0,20140924T000000,3,4.0,3.0,4180,35169.0,2.0,0,0.0,3,11,4180.0,0.0,1986,1998.0,98038,47.43489942731334,-118.80567096565257,3010.0,35190
2475200930.0,20140722T000000,2,3.0,1.75,1690,3449.0,1.0,0,0.0,3,7,1690.0,0.0,1987,0.0,98055,47.59855773049721,-118.11213908876785,1530.0,4093
2064800120.0,20140602T000000,3,4.0,2.75,2150,9915.0,1.0,0,0.0,5,8,1240.0,910.0,1976,0.0,98056,47.438485175922544,-116.06508573460468,1980.0,9325
272000945.0,20150325T000000,4,3.0,3.25,2330,4000.0,1.0,0,2.0,3,10,1730.0,600.0,1964,2000.0,98144,47.703567388331685,-118.63153132787556,2080.0,4000
,20140710T000000,3,4.0,2.0,2680,13680.0,2.0,0,2.0,4,7,2350.0,330.0,1943,1965.0,98056,47.295700832554495,-118.79551924649984,1430.0,11000
859000018.0,20140814T000000,2,3.0,2.5,1740,2226.0,2.0,0,0.0,3,8,1320.0,420.0,2008,0.0,98106,47.772935851957854,-119.16989425054605,1740.0,1789
4237900645.0,20141010T000000,3,2.0,1.75,1320,3420.0,1.0,0,1.0,3,7,1080.0,240.0,1955,0.0,98199,47.44767621661823,-117.77469509247034,2070.0,6000
2436200436.0,20140708T000000,5,,3.5,3150,5500.0,2.0,0,0.0,3,9,3150.0,0.0,2014,0.0,98105,47.67282229375956,-119.52906653777453,1550.0,4200
7635801321.0,20140723T000000,3,4.0,3.0,2480,9238.0,1.0,0,0.0,5,7,2050.0,430.0,1913,0.0,98166,47.080135448696076,-117.44818937285265,1820.0,12214
3975400085.0,20140624T000000,4,4.0,3.0,3330,4000.0,1.0,0,0.0,3,8,1790.0,1540.0,1958,0.0,98103,47.71576097993532,-117.298320880705,1610.0,4000
1099600220.0,20150108T000000,1,3.0,1.0,1010,6400.0,1.0,0,0.0,3,7,1010.0,0.0,1971,0.0,98023,47.079145473882065,-118.46186331746678,1820.0,6500
8952900245.0,20140715T000000,4,6.0,3.25,4920,20590.0,1.0,0,3.0,4,9,2730.0,2190.0,1960,0.0,98118,47.414897407809406,-119.20207859738242,3700.0,14994
1622049140.0,20140805T000000,1,4.0,1.75,1570,18730.0,1.0,0,0.0,3,7,1200.0,370.0,1960,0.0,98198,47.043459847146785,-117.81692449362025,1920.0,18295
2824069373.0,20140515T000000,4,5.0,3.75,3580,14275.0,2.0,0,0.0,3,10,3190.0,390.0,1999,0.0,98027,47.55192155982644,-115.01987718916806,2740.0,14300
1774000330.0,20140707T000000,3,3.0,1.75,2220,17568.0,1.0,0,0.0,4,8,2220.0,0.0,1967,0.0,98072,47.789513784323596,-118.54290629442279,2070.0,11745
1555300530.0,20140714T000000,1,3.0,1.5,1010,10350.0,1.0,0,0.0,3,7,,0.0,1969,0.0,98032,47.33308068019267,-118.26706526961198,1640.0,7700
4402700593.0,20150428T000000,3,2.0,1.0,1440,7808.0,1.0,0,0.0,4,7,860.0,580.0,1949,0.0,98133,47.64641118350945,-117.26771992286928,1550.0,7682
2556500040.0,20150106T000000,2,3.0,1.0,1230,,1.0,0,0.0,3,7,1230.0,0.0,1955,0.0,98155,47.963582156132915,-118.07879950695636,,7238
1737100040.0,20141022T000000,3,3.0,1.75,1710,7350.0,1.0,0,0.0,3,8,1280.0,430.0,1981,0.0,98033,47.78155669606883,-118.14704169623191,2100.0,7560
7575620120.0,20150422T000000,2,,3.0,2390,8993.0,2.0,0,0.0,3,8,1680.0,710.0,1988,0.0,98003,47.77017115648947,-119.67032905335635,1820.0,10362
2817900100.0,20150330T000000,3,3.0,2.75,2840,39324.0,1.0,0,0.0,3,9,2200.0,640.0,1988,0.0,98092,47.35675354633545,-118.05373745941566,2840.0,39413
1939100610.0,20140623T000000,3,4.0,2.5,2300,7989.0,2.0,0,0.0,3,9,2300.0,0.0,1990,0.0,98074,47.758357147397774,-117.09777326398623,2280.0,8835
4174600386.0,20150414T000000,2,5.0,3.0,2270,5001.0,1.0,0,0.0,3,7,,910.0,1989,0.0,98108,47.4695829842163,-118.63383312843413,1950.0,5500
1310440590.0,20150413T000000,3,3.0,2.5,2290,6302.0,2.0,0,0.0,3,9,2290.0,0.0,1997,0.0,98058,47.32948813117915,-118.4585303188718,2700.0,7500
4037200690.0,20141208T000000,3,4.0,1.0,1330,9715.0,1.0,0,0.0,4,7,970.0,360.0,1957,0.0,98008,47.06246109166751,-119.37107497936134,1590.0,8400
8072000035.0,20150326T000000,1,3.0,1.0,1200,10703.0,1.5,0,0.0,2,7,1200.0,0.0,1918,0.0,98118,47.48521435664989,-118.10145058961432,1380.0,8068
2125410210.0,20141206T000000,3,3.0,2.25,2160,6527.0,2.0,0,0.0,4,7,1580.0,580.0,1987,0.0,98034,47.46732575996732,-117.60442910569073,1950.0,9675
3755000120.0,20150226T000000,2,3.0,1.0,1120,10500.0,1.0,0,0.0,4,7,1120.0,,1966,0.0,98034,47.5461481367948,-117.0694131547469,1320.0,10500
3598600088.0,20150109T000000,2,4.0,2.5,2090,11645.0,1.0,0,0.0,3,7,1200.0,890.0,1962,0.0,98168,47.31281332226991,-117.66721556019097,1450.0,9481
4083305633.0,20140722T000000,4,3.0,3.25,1470,1152.0,3.0,0,0.0,3,8,1470.0,0.0,2003,0.0,98103,47.39214285736047,-118.60931687408265,1470.0,1506
9545200180.0,20141126T000000,3,3.0,1.75,2270,10136.0,2.0,0,0.0,3,8,2270.0,0.0,1979,0.0,98027,47.48072116676187,-118.58291919964547,2260.0,9600
46100504.0,20140617T000000,5,,3.75,4100,22798.0,1.5,0,3.0,5,11,2540.0,1560.0,1934,1979.0,98040,47.32448594951211,-119.31206828850375,3880.0,18730
952000925.0,20140922T000000,3,3.0,1.75,1440,4025.0,1.0,0,0.0,4,6,720.0,720.0,1917,0.0,98126,47.574215676297975,-120.88039993379645,1500.0,5750
4039300490.0,20140603T000000,3,3.0,1.5,1200,4800.0,1.0,0,0.0,4,7,1200.0,0.0,1962,0.0,98007,47.660741103367585,-118.80846218503304,1510.0,7668
8151600941.0,20140828T000000,2,3.0,1.75,1720,10710.0,1.0,0,0.0,3,7,860.0,860.0,1957,0.0,98146,47.393310563234515,-118.31203053527784,1480.0,10359
3448001975.0,20150504T000000,2,1.0,0.75,930,6600.0,1.0,0,0.0,3,6,930.0,0.0,1924,0.0,98125,47.633421000677906,-117.49628923730171,1590.0,6600
,20140912T000000,3,4.0,2.5,2400,8038.0,2.0,0,0.0,3,8,2400.0,0.0,2002,0.0,98059,47.44929310135995,-117.80556358326498,,7756
2798600120.0,20150422T000000,2,4.0,2.5,1960,11798.0,2.0,0,0.0,3,8,1960.0,0.0,1999,0.0,98092,47.40824579215561,-117.96591203733963,2360.0,11785
2227900040.0,20150114T000000,2,4.0,1.75,1890,9205.0,1.0,0,0.0,3,8,1260.0,630.0,1964,0.0,98133,47.43133071456965,-119.00732826107799,1430.0,6775
3395040580.0,20141023T000000,2,3.0,2.25,1590,3056.0,2.0,0,0.0,3,7,,0.0,2001,0.0,98108,47.658382666496514,-117.34742821611063,1540.0,2890
6137610620.0,20140808T000000,3,4.0,2.5,2590,9354.0,2.0,0,0.0,4,9,2590.0,0.0,1993,0.0,98011,47.75349765497264,-120.12465396210862,2730.0,9264
7518505375.0,20150505T000000,3,3.0,1.0,860,1664.0,1.5,0,0.0,3,7,860.0,0.0,1927,0.0,98117,47.6872704575457,,1540.0,4080
9206950100.0,20140617T000000,2,3.0,2.5,1270,2509.0,2.0,0,0.0,3,8,1270.0,0.0,2004,0.0,98106,47.483092262320056,-119.25442342326593,1420.0,2206
9542890100.0,20141229T000000,3,2.0,2.25,1130,2191.0,2.0,0,0.0,3,8,1130.0,0.0,2010,0.0,98052,47.49779831896393,-117.35425077584135,,1710
4254000620.0,20141007T000000,3,3.0,2.5,1860,15457.0,2.0,0,0.0,3,8,1860.0,0.0,1997,0.0,98019,47.625855697815375,-119.23628933806398,2040.0,14055
6414100026.0,20150108T000000,2,,1.0,1802,11225.0,1.0,0,0.0,3,7,1802.0,0.0,1961,0.0,98125,47.89970460825167,-118.3161929107873,1810.0,7332
1346300035.0,20140626T000000,5,5.0,3.0,4480,5000.0,2.5,0,0.0,5,12,3420.0,1060.0,1902,0.0,98112,47.47318350579327,-118.09721362205975,3220.0,5600
2212210360.0,20140702T000000,2,2.0,1.0,1310,7128.0,1.0,0,0.0,4,7,940.0,370.0,1980,0.0,98031,47.28781735072406,-118.42600919951101,1400.0,7161
205000410.0,20140915T000000,4,3.0,2.5,2320,32772.0,2.0,0,0.0,3,9,2320.0,0.0,1992,0.0,98053,47.77242964991517,-119.56853443218789,2610.0,33305
2892600056.0,20150106T000000,1,2.0,1.0,1130,12500.0,1.0,0,,4,7,1130.0,0.0,1953,0.0,98055,47.26658826580362,-117.13526634949669,,10798
3396800120.0,20150427T000000,3,3.0,2.5,2180,11100.0,1.0,0,0.0,3,8,1230.0,950.0,1983,0.0,98052,47.81079442632891,-119.89205712236642,1930.0,12000
2320069089.0,20140930T000000,1,3.0,1.5,1830,12233.0,1.5,0,0.0,4,5,1830.0,0.0,1930,0.0,98022,47.1879202850032,-117.71045324722562,1520.0,12233
4036400110.0,,2,3.0,2.75,2340,12282.0,1.0,0,,3,8,1470.0,870.0,1978,,98155,47.69822538599498,-118.73236234317294,2640.0,8887
7518506716.0,20140827T000000,5,3.0,2.5,2830,3750.0,3.0,0,0.0,3,10,2830.0,0.0,2014,0.0,98117,47.54047671263124,-118.48236410521454,1780.0,5100
9826701765.0,20140808T000000,4,3.0,1.0,1610,7680.0,1.0,0,0.0,3,6,900.0,710.0,1956,0.0,98122,47.31694750732658,-116.962950706614,1940.0,2880
1438700040.0,20140825T000000,5,5.0,2.75,2410,19447.0,2.0,0,2.0,3,10,2290.0,120.0,1968,0.0,98040,47.833575824168264,-119.58428513003902,2980.0,19447
5494000040.0,20141201T000000,5,4.0,2.75,2660,9547.0,1.0,0,1.0,3,8,1930.0,730.0,1968,2006.0,98004,47.76706380198546,-118.43938488754311,2410.0,10001
7224500375.0,20140715T000000,2,3.0,1.0,1030,5350.0,1.0,0,0.0,3,7,1030.0,,1924,2009.0,98055,47.61163531993973,-118.50263080861832,1030.0,5250
1025049254.0,20141204T000000,3,3.0,4.0,1390,1569.0,2.0,0,0.0,3,9,1150.0,240.0,2006,0.0,98105,47.55940182454895,-116.73352544787616,1620.0,1855
2407000110.0,20150414T000000,2,3.0,1.75,1580,8775.0,1.0,0,0.0,3,6,1220.0,360.0,1942,0.0,98146,47.00017942549645,-118.79708523159722,,8775
,20141014T000000,3,3.0,2.75,2330,4780.0,2.0,0,3.0,3,8,1730.0,600.0,1930,1988.0,98198,47.16806260600209,-117.81721071752337,1100.0,5336
7234601198.0,20140604T000000,4,3.0,3.25,1540,704.0,3.0,0,0.0,3,9,1540.0,0.0,2011,0.0,98122,47.441105985027114,-120.16082340814877,1540.0,1456
1931300110.0,20140725T000000,4,3.0,1.0,1570,4000.0,2.0,0,0.0,5,8,1570.0,0.0,1908,0.0,98103,47.55568844545407,-118.21579759991009,1640.0,4000
8624700015.0,20141112T000000,4,4.0,3.0,2940,5763.0,1.0,0,0.0,5,8,1640.0,1300.0,1955,0.0,98108,47.66971672471476,-118.81175096530198,2020.0,7320
,20150410T000000,2,,0.75,1240,7200.0,1.0,0,0.0,3,7,1240.0,0.0,1947,0.0,98133,48.03684037756219,-117.3989245480024,1210.0,7200
2064800880.0,20150201T000000,2,3.0,1.0,1410,7419.0,1.0,0,0.0,3,7,1050.0,360.0,1969,0.0,98056,47.40865730295266,-119.88530459070837,1800.0,8000
3902300450.0,20140702T000000,4,4.0,2.5,2190,9880.0,1.0,0,0.0,4,8,1410.0,780.0,1979,0.0,98033,47.35555987135421,-118.69094052884027,2190.0,9198
1332300110.0,20150223T000000,2,3.0,2.5,3040,6255.0,2.0,0,0.0,3,7,3040.0,0.0,1999,0.0,98030,47.4541815413535,-117.32774231856334,2670.0,6259
7663700610.0,20150310T000000,3,4.0,1.75,1860,9364.0,1.0,0,0.0,3,7,1080.0,780.0,1953,0.0,98125,47.998435283443605,-118.23171969164954,1800.0,9364
7520000330.0,20140813T000000,2,3.0,2.5,1690,7460.0,1.0,0,0.0,3,7,870.0,820.0,1997,0.0,98146,47.43416010717426,-118.5446294192114,1900.0,7302
1521049156.0,20141010T000000,2,3.0,2.75,1900,16117.0,1.0,0,0.0,4,7,1900.0,0.0,1958,0.0,98001,47.76793271143306,-116.8204125428968,1640.0,19166
6648760150.0,20140728T000000,2,3.0,2.5,1600,7982.0,2.0,0,0.0,3,8,1600.0,0.0,1993,0.0,98001,47.12584443106267,-117.44870778366686,1890.0,9830
1807900300.0,20141217T000000,4,,3.0,2530,9000.0,1.0,0,0.0,3,6,2530.0,0.0,1978,0.0,98033,47.67501983251693,-116.90286306609208,1886.0,6000
4310700778.0,20150210T000000,3,3.0,2.25,1860,1558.0,3.0,0,0.0,3,8,1860.0,0.0,2014,0.0,98103,47.663151334936025,-118.68132628402914,,2456
5364200620.0,20140814T000000,5,3.0,2.25,2390,4590.0,2.0,0,0.0,3,8,2090.0,300.0,1941,1998.0,98105,47.52009671530034,-118.80132963656322,2280.0,5179
1939130120.0,20140718T000000,4,4.0,2.5,3100,8529.0,2.0,0,0.0,3,9,3100.0,0.0,1990,0.0,98074,47.688298757728106,-118.23145544882188,2710.0,8344
7280300375.0,20150122T000000,3,5.0,2.25,2650,9140.0,1.0,0,1.0,3,8,1350.0,1300.0,1965,0.0,98177,48.108660323675196,-118.0671142886762,2700.0,7800
2767602720.0,20150223T000000,3,3.0,2.0,1520,5000.0,1.5,0,0.0,3,7,1140.0,380.0,1945,0.0,98107,47.53228732629228,-120.53380344400502,1530.0,4650
,20140925T000000,3,2.0,1.0,1510,4000.0,1.0,0,0.0,3,6,930.0,580.0,1924,0.0,98117,47.86685334551519,-118.6722755240717,1300.0,4000
8731901910.0,20140616T000000,2,4.0,1.75,1960,7950.0,1.0,0,,4,8,1960.0,0.0,1967,0.0,98023,47.52366672034671,-118.06956350547783,1960.0,8400
,,3,4.0,2.75,2270,7375.0,1.0,0,0.0,4,7,1290.0,980.0,1973,,98034,47.89780539077256,-118.65425864749773,1750.0,7760
9465200405.0,20140821T000000,3,2.0,1.0,910,,1.0,0,0.0,4,7,910.0,0.0,1939,0.0,98103,47.49384043460682,-119.80658010663066,,6281
2896000450.0,20150323T000000,4,4.0,,2100,8220.0,1.0,0,0.0,4,8,1300.0,800.0,1975,0.0,98052,47.64088414710312,-118.38114082091187,2160.0,8348
1320069255.0,20140624T000000,1,3.0,1.0,1000,8512.0,1.0,0,0.0,3,6,,0.0,1991,0.0,98022,47.532958931182684,-117.56130385310156,1490.0,10395
,20140721T000000,3,4.0,2.75,2760,18306.0,1.0,0,0.0,3,7,1630.0,1130.0,1978,0.0,98034,47.611816837893684,-117.35341368613808,2470.0,9856
3840700757.0,20140619T000000,3,4.0,2.5,2840,11044.0,2.0,0,0.0,3,8,2840.0,0.0,2001,0.0,98034,47.563250451874964,-120.03667167942696,1934.0,9605
8856970530.0,20141208T000000,2,3.0,2.5,1860,5321.0,2.0,0,0.0,3,7,1860.0,0.0,2000,0.0,98038,47.416913121920864,-119.55139762766382,1940.0,5205
,20140813T000000,3,4.0,2.25,1920,9660.0,1.0,0,0.0,4,8,1920.0,0.0,1968,0.0,98058,47.28425043111618,-117.95902027854932,,7800
7003200120.0,20140627T000000,3,2.0,0.75,840,40642.0,1.0,1,4.0,4,6,840.0,0.0,1937,0.0,98070,48.00119255894453,-119.65384443458515,,64069
,20140924T000000,3,3.0,1.5,2390,32109.0,1.0,0,0.0,3,7,2390.0,0.0,1975,2007.0,98092,47.3576428684142,-117.89003806477984,1370.0,32109
2571910100.0,20141029T000000,2,4.0,2.5,2100,,2.0,0,0.0,5,7,2100.0,0.0,1993,0.0,98022,47.4894528471802,-117.80693508858059,2130.0,8560
5104511050.0,20140902T000000,3,4.0,3.0,2430,7163.0,2.0,0,0.0,3,8,2430.0,0.0,2003,0.0,98038,47.367303149471596,-117.32717651146098,2430.0,6028
2771603990.0,20140715T000000,4,3.0,2.0,1880,4000.0,1.0,0,2.0,3,8,1280.0,600.0,1950,0.0,98199,47.5488883291862,-119.74735117536339,1920.0,4000
9407001770.0,20150512T000000,2,3.0,1.75,1350,9000.0,1.0,0,0.0,3,7,1350.0,0.0,1987,0.0,98045,47.263854464775704,-116.89325364177887,1370.0,9500
3211230300.0,20140929T000000,3,2.0,2.0,2160,35183.0,1.0,0,0.0,3,9,2160.0,0.0,1985,0.0,98092,47.30248943813734,-119.52458499155794,2450.0,34992
3229200040.0,20140723T000000,1,3.0,1.75,1430,13399.0,1.0,0,0.0,4,7,900.0,530.0,1946,0.0,98168,47.84297886170736,-119.54149447360693,1720.0,6415
3810000843.0,20150427T000000,2,5.0,1.75,2840,12870.0,2.0,0,2.0,4,7,2840.0,0.0,1925,0.0,98178,47.820676454892826,-119.47306870508787,2170.0,9612
4045700455.0,20150316T000000,2,3.0,0.75,2510,20000.0,2.0,0,0.0,4,7,2510.0,0.0,1961,0.0,98001,47.36815762305574,-119.26526979614087,2130.0,20000
3322049095.0,20150205T000000,1,3.0,1.0,1690,20063.0,1.5,0,0.0,4,7,1690.0,0.0,1913,0.0,98001,47.482696318646155,-118.17786905844763,1700.0,15899
8682280970.0,20150204T000000,3,2.0,2.0,1930,5479.0,1.0,0,0.0,3,8,1930.0,0.0,2005,0.0,98053,47.41539835782843,-119.21314724683853,1900.0,5479
9269200650.0,20141027T000000,2,2.0,1.0,720,4920.0,1.0,0,0.0,3,6,720.0,0.0,1941,0.0,98126,47.63851055883804,-118.53011980809856,670.0,4920
7701961220.0,20140626T000000,4,4.0,2.5,2990,16809.0,2.0,0,0.0,3,11,2990.0,0.0,1990,0.0,98077,47.665471536104526,-116.96980401496661,3340.0,18752
7883603945.0,20140715T000000,3,5.0,1.75,2300,6720.0,2.0,0,0.0,3,7,,0.0,1905,0.0,98108,47.667171282144274,-117.63990590814394,1200.0,6000
1352300580.0,20141114T000000,1,,1.0,460,4120.0,1.0,0,0.0,3,4,460.0,0.0,1937,0.0,98055,47.48975963675504,-117.39135603665044,,4120
8714600145.0,20150401T000000,3,,1.75,1240,4120.0,1.0,0,0.0,4,7,890.0,350.0,1906,0.0,98105,48.09975221768742,-119.57960773404137,1640.0,3740
323089172.0,20140718T000000,3,4.0,2.5,1900,15123.0,2.0,0,0.0,3,8,1900.0,0.0,1995,0.0,98045,47.339059203565306,-117.77850612341088,1900.0,16477
,20141002T000000,3,3.0,1.75,2120,9146.0,1.0,0,0.0,3,8,1260.0,860.0,1981,,98074,47.69089313626842,-117.34345304841074,2040.0,10485
7015200900.0,20150410T000000,4,4.0,2.5,2440,5737.0,2.0,0,0.0,4,8,1700.0,740.0,1929,0.0,98119,47.720859451524234,-117.17214210466194,2020.0,5543
736100065.0,20150310T000000,5,4.0,2.25,3300,15375.0,1.5,0,3.0,3,8,2820.0,480.0,1933,1984.0,98040,47.287904693291026,-118.03558051687008,3250.0,15375
3123049131.0,20141218T000000,1,2.0,1.0,1180,10200.0,1.0,0,0.0,4,7,1180.0,0.0,1955,0.0,98148,47.64880601019069,-116.50418082575402,1330.0,10200
,20141218T000000,2,1.0,1.0,520,4800.0,1.0,0,0.0,3,5,520.0,0.0,1930,0.0,98106,47.455199549775585,-119.36701687470607,800.0,4960
6917700650.0,20141008T000000,3,2.0,1.75,2070,23160.0,1.0,0,0.0,3,7,1260.0,,1946,0.0,98199,47.694026609842766,-116.84762000313438,1690.0,5458
3574800090.0,20141202T000000,3,5.0,2.5,2250,7945.0,1.0,0,0.0,4,7,1360.0,890.0,1977,0.0,98034,47.59483750523591,-117.24596788595872,1820.0,7866
7853220610.0,20140729T000000,3,3.0,2.5,2050,5694.0,2.0,0,2.0,3,8,2050.0,0.0,2004,0.0,98065,47.67875251871723,-116.13141416460982,2680.0,7187
,20150428T000000,2,4.0,1.5,1310,137214.0,1.5,0,0.0,4,7,,0.0,1926,0.0,98198,47.258178985117986,-116.93255003683265,1310.0,9450
