date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2014-07-17,4,4.0,2.5,2470,4945,2.0,0,0.0,3,8,2470.0,0.0,2012,0.0,98053,47.29504703342939,-117.01480770670376,2510.0,4988
2015-04-24,2,3.0,1.0,1250,13503,1.5,0,0.0,4,6,1250.0,0.0,1931,0.0,98065,47.47011363378243,-119.69248454474884,1450.0,13503
2014-06-26,4,3.0,2.0,1480,3876,1.0,0,0.0,5,7,860.0,620.0,1928,0.0,98117,47.77385500205764,-117.3774685432698,1660.0,3774
2015-04-24,2,3.0,3.25,2240,5000,2.0,0,0.0,3,9,1540.0,700.0,1989,0.0,98198,47.18753462595706,-119.09798061371964,1800.0,7500
2014-05-07,2,3.0,2.0,1570,7200,1.0,0,0.0,4,7,1570.0,0.0,1952,0.0,98155,47.32918026439386,-118.0995459344147,1410.0,7434
2014-06-13,3,5.0,3.0,3610,9775,2.0,0,0.0,3,8,3610.0,0.0,2003,0.0,98038,47.15845638681414,-117.89201315098202,2800.0,8582
2014-08-22,4,3.0,2.5,2040,4559,2.0,0,0.0,3,9,2040.0,0.0,1998,0.0,98122,47.52431377212858,-117.39194956813844,1500.0,4500
2014-12-15,2,3.0,2.25,3230,35306,2.0,0,0.0,3,9,3230.0,0.0,1987,0.0,98092,47.238697083449566,-117.71068163742231,2760.0,35285
2014-08-25,2,3.0,2.0,2440,23512,1.0,0,0.0,3,6,1640.0,800.0,1933,0.0,98148,47.304846439227326,-117.26885594623351,1630.0,19613
2014-12-19,3,3.0,1.0,1150,35415,1.0,0,0.0,4,7,1010.0,140.0,1950,0.0,98008,47.58058647674793,-120.04654826090784,2460.0,11781
2014-07-12,3,2.0,1.0,900,6000,1.0,0,0.0,3,7,900.0,0.0,1944,2004.0,98115,47.898812214503955,-119.86635782710859,1460.0,4800
2015-04-21,4,4.0,2.5,3210,24527,1.5,0,0.0,3,11,3210.0,0.0,1984,0.0,98074,47.58572239028668,-119.36949939181535,3280.0,24527
2014-07-28,4,5.0,3.0,3900,5250,1.5,0,1.0,5,8,2620.0,1280.0,1931,0.0,98116,47.751924291237366,-117.26894533210232,1950.0,5700
2015-01-14,5,3.0,1.75,1760,6788,2.0,1,4.0,3,7,1760.0,0.0,1940,1960.0,98125,47.747239169896424,-116.87004753926557,1630.0,7588
2014-05-16,3,3.0,2.25,1410,1377,2.0,0,0.0,3,7,1290.0,120.0,2005,0.0,98027,47.49886567388238,-117.30916057146568,1445.0,1370
2014-05-30,4,3.0,2.5,2780,11964,2.0,0,0.0,3,9,2780.0,0.0,2009,0.0,98034,47.861790992318795,-118.18968443482436,1760.0,9640
2014-06-10,5,5.0,3.25,3230,3825,2.0,0,0.0,3,9,2480.0,750.0,2014,0.0,98117,47.71330000731948,-117.90085531801348,1480.0,5100
2014-06-27,3,2.0,1.5,1200,1687,3.0,0,0.0,3,8,1200.0,0.0,2008,0.0,98103,47.976573255882734,-118.72018467585413,1240.0,1296
2015-02-07,3,3.0,2.0,1440,3218,1.0,0,0.0,3,7,850.0,590.0,2008,0.0,98106,47.695555484995936,-117.88243783884285,1170.0,5000
2014-08-04,3,3.0,2.25,1480,1026,3.0,0,0.0,3,8,1480.0,0.0,2014,0.0,98103,47.55459230993229,-117.69311390107954,1570.0,1283
2014-09-30,2,4.0,2.75,2475,4000,2.0,0,0.0,3,7,2475.0,0.0,2014,0.0,98002,47.4098279760032,-118.40898051150164,2475.0,4000
2014-06-03,2,4.0,2.5,2240,3712,2.0,0,0.0,3,8,2240.0,0.0,2014,0.0,98038,47.18211158420082,-116.70263372957469,2530.0,4315
2015-01-15,4,5.0,2.75,3230,6500,2.0,0,0.0,3,9,3230.0,0.0,2014,0.0,98074,47.229255819804585,-118.53908377867576,3180.0,7624
2014-11-14,2,3.0,2.25,1936,9495,1.0,0,0.0,3,8,1936.0,0.0,2013,0.0,98030,47.432421428990544,-117.77586406618748,1410.0,12770
2015-03-11,3,3.0,2.5,3120,6000,2.0,0,0.0,3,9,3120.0,0.0,2007,0.0,98038,47.18569227843263,-116.71930326366244,2670.0,6000
2015-04-13,3,4.0,2.5,2070,4270,2.0,0,0.0,3,8,2070.0,0.0,2010,0.0,98028,47.82528487356725,-117.41337394686408,2070.0,4610
2014-09-09,3,3.0,2.5,2130,5205,2.0,0,0.0,3,8,2130.0,0.0,2013,0.0,98045,47.54875429644789,-117.40109851369215,2250.0,5462
2014-09-18,3,3.0,2.25,1620,997,2.5,0,0.0,3,8,1540.0,80.0,2010,0.0,98027,47.1743350960401,-117.70424226452023,1620.0,1068
2015-02-09,2,3.0,2.5,1490,2478,3.0,0,0.0,3,8,1490.0,0.0,2009,0.0,98133,47.47907930198912,-117.0053612747052,1270.0,1156
2014-10-29,5,5.0,4.0,4180,7232,2.0,0,0.0,3,9,4180.0,0.0,2014,0.0,98052,47.91784058911258,-120.1714047398217,3570.0,6054
2014-11-18,2,2.0,2.5,1400,1262,2.0,0,0.0,3,8,1160.0,240.0,2008,0.0,98106,47.60090587013478,-117.68104628225781,1060.0,1524
2014-05-12,5,4.0,3.75,3490,9170,2.0,0,0.0,3,9,3490.0,0.0,2012,0.0,98004,47.80268737353705,-118.30972030587526,1810.0,8470
2014-11-12,1,3.0,1.0,1300,6098,1.0,0,0.0,3,7,1300.0,0.0,2013,0.0,98014,47.75911268378433,-116.60574024437672,1300.0,6849
2015-02-25,2,4.0,2.5,2730,4962,2.0,0,0.0,3,8,2730.0,0.0,2006,0.0,98002,47.3053033564939,-118.1223862192945,2150.0,3802
2014-12-22,2,3.0,2.5,1830,2517,2.0,0,0.0,3,8,1830.0,0.0,2005,0.0,98055,47.63570231190111,-116.88488049955977,1610.0,2762
2014-06-16,3,5.0,2.5,2340,4500,2.0,0,0.0,3,7,2340.0,0.0,2009,0.0,98059,47.41004138742874,-117.93916102303145,2190.0,4500
2014-12-02,2,3.0,1.75,1410,1899,2.0,0,0.0,3,8,1410.0,0.0,2014,0.0,98106,47.66675450253624,-117.15288558798252,1410.0,1811
2015-04-08,2,3.0,2.5,1930,8254,2.0,0,0.0,3,7,1930.0,0.0,2014,0.0,98146,47.490673946210954,-120.27851712806648,1540.0,8849
2015-01-09,3,6.0,5.0,3028,18055,2.0,0,0.0,3,7,3028.0,0.0,2005,0.0,98030,47.362194567783725,-118.81053799730816,1400.0,34575
2015-03-24,4,4.0,3.25,2950,4161,2.0,0,0.0,3,10,2210.0,740.0,2014,0.0,98027,47.295114910922486,-119.2586474035732,2790.0,3693
2014-07-21,2,3.0,2.5,1650,1793,3.0,0,0.0,3,8,1650.0,0.0,2007,0.0,98133,47.760755082000294,-118.22748270824293,1650.0,1863
2015-03-03,3,3.0,2.0,1060,651,3.0,0,0.0,3,7,1060.0,0.0,2007,0.0,98103,47.81738103154586,-117.77139191139631,1440.0,1501
2014-05-30,3,4.0,2.75,2620,6019,2.0,0,0.0,3,8,2620.0,0.0,2013,0.0,98045,47.74464155299648,-116.40612835565209,2790.0,6716
2014-07-10,2,4.0,2.5,1830,3868,2.0,0,0.0,3,7,1830.0,0.0,2007,0.0,98118,47.080743662319705,-121.00092355867544,2330.0,3868
2014-08-05,3,4.0,2.5,2070,4427,2.0,0,0.0,3,7,2070.0,0.0,2007,0.0,98065,47.528233507146226,-117.11577443860793,2070.0,4556
2015-02-10,2,3.0,2.0,1920,5688,1.0,0,3.0,3,9,1920.0,0.0,2007,0.0,98022,47.5331946351226,-118.9419943139292,2384.0,4802
2014-10-01,2,3.0,2.5,1210,2046,2.0,0,0.0,3,9,920.0,290.0,2008,0.0,98106,47.50270994079888,-119.86922151191042,1070.0,651
2014-12-26,4,5.0,3.5,4890,12039,2.0,0,0.0,3,9,3590.0,1300.0,2014,0.0,98011,47.671939010410796,-117.2953924310416,4590.0,10079
2014-08-15,4,4.0,2.5,3420,17038,2.0,0,0.0,3,9,3420.0,0.0,2007,0.0,98034,47.599580792734535,-118.52300484011845,2520.0,14190
2014-10-02,3,4.0,3.5,2870,3225,2.0,0,3.0,3,9,2070.0,800.0,2006,0.0,98178,47.45940676076352,-117.94218699493321,1770.0,6450
2014-11-19,3,3.0,2.5,1600,2042,2.0,0,0.0,3,8,1600.0,0.0,2005,0.0,98027,47.380636134872226,-119.12245339139211,1445.0,1370
2015-01-14,2,3.0,2.75,1740,5639,1.0,0,3.0,3,7,1740.0,0.0,2010,0.0,98022,47.27265209299737,-118.02753890269008,2380.0,5331
2014-08-08,2,4.0,2.5,2575,4725,2.0,0,0.0,3,8,2575.0,0.0,2011,0.0,98001,47.310176278309974,-118.14939211423115,2575.0,5323
2015-02-06,3,3.0,2.25,1420,1230,2.0,0,0.0,3,8,940.0,480.0,2009,0.0,98144,47.10978233684554,-120.68629789076333,1400.0,1230
2015-05-04,3,5.0,2.5,3070,7200,2.0,0,0.0,3,8,3070.0,0.0,2005,0.0,98059,47.33892566952855,-117.26454564807942,2590.0,7200
2015-03-03,3,3.0,2.5,1920,144619,1.0,0,0.0,3,8,1920.0,0.0,2014,0.0,98022,47.20487098683262,-118.41590548263248,2010.0,48787
2015-05-06,5,4.0,3.25,4160,10335,2.0,0,0.0,3,10,4160.0,0.0,2014,0.0,98004,47.52260505719003,-118.24738181970508,1840.0,10333
2015-02-18,4,4.0,3.25,3276,10801,2.0,0,0.0,3,9,3276.0,0.0,2008,0.0,98166,47.58133960191572,-118.24500510835043,2010.0,11656
2014-05-06,3,5.0,3.75,2890,5000,1.0,0,0.0,3,7,1310.0,1580.0,2006,0.0,98108,47.45107318911196,-118.06692914771294,1930.0,5117
2015-04-29,5,3.0,2.5,3430,10177,2.0,0,0.0,3,10,3430.0,0.0,2014,0.0,98034,47.645429494793405,-116.72324906971468,3110.0,12339
2014-07-02,5,4.0,3.5,3390,3979,2.0,0,0.0,3,9,2610.0,780.0,2014,0.0,98199,47.42423266925229,-117.2835922281556,3350.0,4165
2014-11-20,2,2.0,1.75,1250,1208,2.0,0,0.0,3,7,1040.0,210.0,2007,0.0,98144,47.62021951347808,-118.10057967897907,1250.0,1656
2014-12-12,3,2.0,2.25,1360,1336,3.0,0,0.0,3,8,1360.0,0.0,2008,0.0,98107,47.49335711690856,-119.20707803315555,1280.0,1295
2015-01-09,2,4.0,2.5,2020,5100,2.0,0,0.0,3,7,2020.0,0.0,2010,0.0,98023,47.5234730242931,-118.165671661287,2300.0,5685
2014-10-03,2,3.0,1.5,1270,1067,3.0,0,0.0,3,8,1270.0,0.0,2009,0.0,98133,47.886922334786995,-117.53069946552029,1090.0,1118
2015-03-05,2,4.0,2.5,2320,4142,2.0,0,0.0,3,7,2320.0,0.0,2010,0.0,98038,47.415332057196295,-117.18301643898073,2150.0,4140
2015-01-23,2,3.0,2.5,1750,6351,2.0,0,0.0,3,7,1750.0,0.0,2012,0.0,98001,47.43127074562436,-117.0362551502656,1398.0,6092
2014-09-26,2,4.0,2.5,2030,4596,2.0,0,0.0,3,8,2030.0,0.0,2014,0.0,98001,47.499659557129505,-119.71099351505256,2040.0,4705
2015-04-24,2,3.0,2.5,1270,865,2.0,0,0.0,3,7,1080.0,190.0,2008,0.0,98118,47.562122929856,-118.69636445680791,1630.0,7752
2015-05-05,4,5.0,3.25,2710,2356,2.0,0,0.0,3,8,2230.0,480.0,2013,0.0,98027,47.08396041292781,-117.06836378661022,2160.0,2108
2014-09-24,3,2.0,2.5,1340,1263,3.0,0,0.0,3,8,1340.0,0.0,2008,0.0,98117,47.6991416497466,-117.82684838001465,1510.0,1260
2015-01-19,4,2.0,3.0,1570,1281,3.0,0,0.0,3,8,1570.0,0.0,2014,0.0,98107,47.663282057354685,-119.07687161079531,1570.0,2500
2014-11-20,2,4.0,3.5,2690,5564,2.0,0,0.0,3,7,2690.0,0.0,2007,0.0,98038,47.278774303952034,-116.55566590750452,2210.0,4046
2015-04-16,3,3.0,3.75,2260,2050,2.0,0,0.0,3,9,1170.0,1090.0,2010,0.0,98118,47.365140199670066,-115.84488216274244,2130.0,3082
2015-03-30,2,2.0,1.0,840,863,3.0,0,0.0,3,8,840.0,0.0,2008,0.0,98103,47.993267074055964,-118.54975153539738,1110.0,1190
2014-07-21,4,3.0,3.25,1720,1330,2.0,0,0.0,3,8,1030.0,690.0,2004,0.0,98112,47.70388584560874,-116.97707691322451,1720.0,1520
2015-01-21,4,3.0,2.25,2940,6500,3.0,0,0.0,3,9,2940.0,0.0,2014,0.0,98136,47.73617572006144,-117.26500302031728,1680.0,6500
2014-10-16,4,6.0,4.25,4310,10000,2.0,0,0.0,3,8,2950.0,1360.0,2008,0.0,98074,47.93543566314704,-119.53638021773523,2100.0,10000
2014-07-12,4,4.0,2.75,3010,7200,2.0,0,0.0,3,9,3010.0,0.0,2014,0.0,98033,47.62983684534338,-119.54679167514665,3010.0,7203
2014-10-30,2,2.0,2.25,1110,1290,3.0,0,0.0,3,8,1110.0,0.0,2006,0.0,98103,47.77276268332771,-119.46706846652769,1360.0,1251
2014-11-25,3,4.0,2.5,2420,5006,2.0,0,0.0,3,8,2420.0,0.0,2013,0.0,98059,47.37325992412009,-117.82039909944105,2750.0,5471
2014-08-11,3,3.0,2.5,2393,4788,2.0,0,0.0,3,8,2393.0,0.0,2012,0.0,98055,47.330115441887166,-119.80918490818328,2439.0,5477
2014-09-11,3,4.0,3.5,2970,6587,2.0,0,0.0,3,8,2260.0,710.0,2014,0.0,98059,47.41914745089707,-118.01988118141522,2970.0,5690
2015-02-11,2,3.0,2.5,2329,5720,2.0,0,0.0,3,8,2329.0,0.0,2010,0.0,98030,47.17762740009211,-119.32636557132902,2197.0,5720
2015-04-09,4,5.0,3.25,3340,9075,2.0,0,0.0,3,8,2600.0,740.0,2005,0.0,98065,47.37360699185064,-117.74969396469388,2770.0,6646
2014-07-21,3,3.0,2.5,2029,3906,2.0,0,0.0,3,9,2029.0,0.0,2014,0.0,98003,46.95592492631878,-118.64628994082581,2029.0,3920
2014-08-15,4,4.0,2.75,3430,6500,2.0,0,0.0,3,9,3050.0,380.0,2006,0.0,98052,47.99725397769376,-118.38435569140732,3070.0,6802
2014-10-29,5,5.0,3.75,3330,5042,2.0,0,2.0,3,9,2470.0,860.0,2014,0.0,98103,47.83610935913317,-118.9134234583366,1780.0,3990
2015-03-24,5,5.0,3.5,3220,5081,2.0,0,0.0,3,8,3220.0,0.0,2013,0.0,98052,47.768983343039544,-118.23320670822818,2970.0,5753
2015-03-29,2,2.0,2.25,1240,750,2.0,0,0.0,3,7,1150.0,90.0,2008,0.0,98027,47.47660417519039,-118.28497826100279,1240.0,750
2014-06-09,3,3.0,3.5,1500,1249,2.0,0,0.0,3,8,1240.0,260.0,2004,0.0,98107,47.575112827427596,-117.78987083052004,1440.0,1850
2014-08-22,2,3.0,2.25,1260,915,2.0,0,0.0,3,8,1020.0,240.0,2007,0.0,98106,47.62260052501325,-118.44306922548635,1260.0,1056
2014-08-01,3,4.0,4.0,4168,8485,2.0,0,0.0,3,10,3222.0,946.0,2007,0.0,98023,47.41967490732047,-117.2160790855125,4362.0,8100
2015-05-12,1,2.0,1.5,1030,2850,2.0,0,0.0,3,7,1030.0,0.0,1995,0.0,98038,47.53031395638855,-117.36169548266294,1030.0,3000
2015-03-02,5,3.0,2.5,4090,16972,2.0,0,2.0,3,11,3590.0,500.0,2007,0.0,98177,47.52474625689723,-118.16422257362764,3740.0,16972
2015-04-24,3,3.0,2.5,1800,4357,2.0,0,0.0,3,8,1800.0,0.0,2013,0.0,98065,47.590441626554004,-116.36490223997801,1800.0,3663
2014-11-14,2,2.0,1.5,830,1276,2.0,0,0.0,3,7,830.0,0.0,2005,0.0,98122,47.7319859385748,-118.16597451548375,1540.0,1484
2014-10-29,3,3.0,2.5,2280,4557,2.0,0,0.0,3,8,2280.0,0.0,2010,0.0,98028,47.79553850134643,-118.42677220246998,2070.0,4610
2014-11-03,4,3.0,2.25,1570,1680,3.0,0,0.0,3,8,1570.0,0.0,2014,0.0,98103,47.79657419488741,-119.05779042773227,1290.0,1870
2014-05-12,2,2.0,1.5,830,1333,2.0,0,0.0,3,7,830.0,0.0,2005,0.0,98136,47.388355354365814,-118.07175509243109,1120.0,4822
2014-09-15,5,4.0,3.75,4120,8258,2.0,0,0.0,3,10,4120.0,0.0,2012,0.0,98075,47.671172851020394,-118.3315032733724,3730.0,8332
2014-10-30,4,4.0,2.5,2540,5760,2.0,0,0.0,3,9,2540.0,0.0,2009,0.0,98029,47.418921899310064,-120.01369695892515,2580.0,3600
2015-03-16,2,4.0,2.75,2050,4000,2.0,0,0.0,3,8,2050.0,0.0,2014,0.0,98001,47.383613579562684,-116.84723921780727,2050.0,4000
2014-07-23,4,4.0,2.75,3080,7242,2.0,0,0.0,3,9,3080.0,0.0,2014,0.0,98033,48.145851591330974,-118.44843039414566,3010.0,7205
2014-07-01,4,3.0,2.5,2390,1984,2.0,0,0.0,3,8,2220.0,170.0,2008,0.0,98027,47.933950499718115,-117.40953878098878,2150.0,1984
2014-11-03,3,2.0,1.5,1240,1331,2.0,0,0.0,3,7,1050.0,190.0,2007,0.0,98144,47.82094371126169,-116.55233614884727,1250.0,1431
2014-11-14,2,3.0,2.5,1090,1139,2.0,0,0.0,3,8,960.0,130.0,2009,0.0,98126,47.67125110663191,-118.52886198557259,1400.0,1348
2014-05-12,4,5.0,4.5,4630,6324,2.0,0,0.0,3,9,3210.0,1420.0,2006,0.0,98065,47.920022771728156,-118.1533777892629,4420.0,6790
2014-08-26,3,4.0,2.5,3230,5899,2.0,0,0.0,3,8,3230.0,0.0,2012,0.0,98065,47.30609048958601,-117.68400059473446,2720.0,5899
2014-08-08,4,4.0,3.5,3510,9263,2.0,0,0.0,3,10,3510.0,0.0,2001,0.0,98065,47.73746871589079,-117.54775942237087,3690.0,10417
2014-11-10,2,4.0,2.5,1785,2552,2.0,0,0.0,3,8,1785.0,0.0,2009,0.0,98030,47.20031369862107,-120.14129059087543,1691.0,2700
2014-10-30,3,5.0,3.25,2360,3873,2.0,0,0.0,3,8,1990.0,370.0,2006,0.0,98108,47.23014958052167,-118.54955644423084,1720.0,3071
2015-01-21,3,4.0,2.0,2340,9716,1.0,0,0.0,3,7,2340.0,0.0,2009,0.0,98146,47.383812793405006,-120.53677418051464,1180.0,13500
2014-07-07,3,3.0,2.25,1620,1075,3.0,0,0.0,3,8,1540.0,80.0,2009,0.0,98027,47.06909367680643,-116.47286748658756,1620.0,1237
2014-08-06,5,3.0,3.25,3890,3452,2.0,0,0.0,3,12,2890.0,1000.0,2006,0.0,98102,47.42711850878749,-118.26384617572901,2860.0,2199
2014-12-08,2,4.0,3.0,1984,4460,2.0,0,0.0,3,7,1984.0,0.0,2012,0.0,98002,47.3998643825049,-118.52957308795969,2095.0,3402
2015-04-24,5,4.0,4.0,5610,11063,3.0,0,0.0,3,11,4750.0,860.0,2006,0.0,98074,47.79891212120074,-117.67222377076551,4560.0,11063
2014-10-02,4,4.0,3.5,3040,4006,2.0,0,0.0,3,8,2350.0,690.0,2013,0.0,98029,47.73885876895954,-116.27684687394098,2050.0,4000
2015-04-03,2,4.0,2.5,2240,4800,2.0,0,0.0,3,8,2240.0,0.0,2014,0.0,98001,47.14250390089625,-118.87012262360253,2240.0,5040
2014-09-30,3,3.0,2.5,1620,1171,3.0,0,4.0,3,8,1470.0,150.0,2008,0.0,98103,47.95199084948514,-117.81668593482307,1620.0,1505
2015-04-14,3,3.0,2.0,1580,1972,2.5,0,2.0,3,8,1180.0,400.0,2007,0.0,98116,47.85648608923274,-118.86390851827957,1500.0,1908
2015-05-11,4,4.0,2.5,3340,5314,2.0,0,0.0,3,10,3340.0,0.0,2010,0.0,98065,47.2480797434329,-117.42851927135929,3220.0,5500
2014-10-22,3,3.0,2.75,2670,4800,2.0,0,0.0,3,8,2670.0,0.0,2014,0.0,98038,47.46689560287872,-117.68158291425807,2340.0,5000
2015-02-12,5,5.0,4.25,4660,16200,2.0,0,2.0,3,11,4660.0,0.0,2005,0.0,98004,47.27327160789465,-118.53071265529336,3340.0,16200
2014-08-14,3,3.0,2.5,1550,930,2.0,0,0.0,3,8,1060.0,490.0,2006,0.0,98144,47.64783944411286,-117.74425834345035,1550.0,1301
2014-10-21,4,4.0,2.5,3470,6651,2.0,0,0.0,3,9,3470.0,0.0,2005,0.0,98065,47.4095022321111,-117.00072311250851,2730.0,6179
2014-07-09,3,3.0,2.5,3010,7014,2.0,0,0.0,3,8,3010.0,0.0,2009,0.0,98059,47.61920057082179,-117.572040817666,3030.0,6180
2014-09-04,3,5.0,3.5,3931,9497,2.0,0,0.0,3,10,2650.0,1281.0,2014,0.0,98023,47.152295783387935,-118.34073650284401,3510.0,9497
2014-06-19,2,3.0,2.5,1800,2700,2.0,0,0.0,3,8,1800.0,0.0,2011,0.0,98126,47.62032806525317,-118.92676062729382,1380.0,1200
2014-10-15,3,3.0,2.5,1570,1551,3.0,0,0.0,3,8,1570.0,0.0,2008,0.0,98103,47.61672639932251,-119.76971265690008,1570.0,1705
2015-01-27,4,3.0,2.5,2230,3939,2.0,0,0.0,3,8,2230.0,0.0,2014,0.0,98133,47.79336986897084,-117.0523826737872,2230.0,4200
2014-11-12,2,4.0,2.5,2423,7292,2.0,0,0.0,3,8,2423.0,0.0,2005,0.0,98023,47.3499921990807,-117.1410938837048,2495.0,7489
2014-05-22,2,4.0,2.5,2052,3723,2.0,0,0.0,3,8,2052.0,0.0,2014,0.0,98003,46.971307621994,-118.89002398839277,2052.0,5250
2014-12-22,3,5.0,2.5,2780,9272,2.0,0,0.0,3,8,2780.0,0.0,2014,0.0,98126,47.754342207468675,-117.44486583366572,1150.0,8460
2015-03-19,4,2.0,2.25,1460,1851,2.0,0,0.0,3,9,1180.0,280.0,2014,0.0,98119,47.65454349222581,-118.7893840017556,1800.0,4269
2014-11-10,3,3.0,3.5,1370,1540,2.0,0,0.0,3,8,1100.0,270.0,2006,0.0,98116,47.61315310803709,-117.57992569170295,1370.0,915
2014-05-12,2,2.0,2.5,980,895,2.0,0,0.0,3,8,670.0,310.0,2009,0.0,98116,47.43217343723254,-118.58592493935045,980.0,899
2014-05-05,3,3.0,2.5,1790,2700,2.0,0,0.0,3,8,1790.0,0.0,2010,0.0,98027,47.67132017153378,-117.62675561324532,1890.0,3078
2014-11-20,3,4.0,2.5,2560,6238,2.0,0,0.0,3,8,2560.0,0.0,2007,0.0,98178,47.616367779969046,-117.00071428093314,2560.0,6240
2014-06-09,3,3.0,2.5,1900,6224,2.0,0,0.0,3,7,1900.0,0.0,2005,0.0,98075,47.76742165281008,-116.59583709202306,2260.0,5450
2014-06-25,3,2.0,2.25,1350,1493,2.0,0,0.0,3,8,1050.0,300.0,2007,0.0,98136,47.390742622117045,-116.19057868318554,1250.0,1202
2014-11-17,3,4.0,2.75,2650,6717,2.0,0,0.0,3,10,2650.0,0.0,2014,0.0,98056,47.532582629560956,-117.53623082457241,2740.0,7923
2014-08-01,3,3.0,1.75,1320,1014,3.0,0,0.0,3,9,1320.0,0.0,2015,0.0,98122,47.62814502135574,-116.32027932251036,1380.0,1495
2014-06-03,3,4.0,2.75,3120,7644,2.0,0,0.0,3,10,3120.0,0.0,2010,0.0,98065,47.57707612987244,-118.14470440715077,2980.0,6050
2014-10-07,3,3.0,2.25,1540,1270,3.0,0,0.0,3,7,1540.0,0.0,2014,0.0,98103,47.36059691372359,-120.46273374698276,1230.0,1454
2014-06-25,2,3.0,2.5,1800,2790,2.0,0,0.0,3,8,1800.0,0.0,2011,0.0,98126,47.347927772566784,-117.49781885050464,1580.0,2036
2014-12-01,5,4.0,2.5,3640,6389,2.0,0,0.0,3,9,3640.0,0.0,2014,0.0,98052,47.93229684664143,-117.73744756084187,3570.0,6303
2014-06-27,4,3.0,2.5,2440,4153,2.0,0,0.0,3,9,2440.0,0.0,2003,0.0,98052,47.44377363047801,-118.4992146179068,2030.0,4143
2015-02-13,5,4.0,4.0,3970,7314,2.0,0,0.0,3,9,3970.0,0.0,2014,0.0,98074,47.78969926479285,-118.88962990288415,3560.0,5258
2014-07-31,2,3.0,2.5,2060,4200,2.0,0,0.0,3,8,2060.0,0.0,2014,0.0,98038,47.52865961457632,-117.15627693145771,2370.0,4200
2014-07-08,2,3.0,2.5,2538,4600,2.0,0,0.0,3,8,2538.0,0.0,2013,0.0,98092,47.195437206315574,-119.10656226551876,2570.0,4800
2014-11-26,2,3.0,2.5,1320,3150,2.0,0,0.0,3,7,1320.0,0.0,2005,0.0,98118,47.665282030688466,-120.0647828753915,1390.0,1725
2014-10-14,3,5.0,2.75,2710,4500,2.0,0,0.0,3,8,2710.0,0.0,2014,0.0,98038,47.23642253206765,-119.38416098596531,2710.0,4626
2014-08-26,5,4.0,2.75,3140,7258,2.0,0,1.0,3,10,3140.0,0.0,2006,0.0,98034,47.64757349838587,-117.9063890178552,2990.0,13600
2014-05-16,3,4.0,2.5,2430,5000,2.0,0,0.0,3,7,2430.0,0.0,2009,0.0,98065,47.36345136094578,-119.58131751859321,2430.0,5441
2014-11-20,3,3.0,3.25,1370,915,2.0,0,0.0,3,8,1100.0,270.0,2006,0.0,98116,47.8478944665875,-117.0402569714135,1370.0,1146
2015-04-21,5,4.0,3.5,5050,9520,2.0,0,0.0,3,11,3610.0,1440.0,2007,0.0,98004,47.69006679683172,-119.31196657192045,2430.0,9248
2014-05-21,5,5.0,3.75,5330,6000,2.0,0,2.0,3,10,3570.0,1760.0,2006,0.0,98027,47.71540150170157,-118.43316331696444,4420.0,5797
2014-07-28,2,3.0,3.25,1710,2171,2.0,0,0.0,3,7,1400.0,310.0,2014,0.0,98106,47.32427323817615,-116.29458056307688,1380.0,1300
2014-10-16,3,4.0,2.5,2650,4120,2.0,0,0.0,3,8,2650.0,0.0,2014,0.0,98146,47.346894388182925,-120.07476125416771,2030.0,3768
2014-07-23,4,4.0,2.5,2610,5562,2.0,0,0.0,3,9,2610.0,0.0,2013,0.0,98056,47.55276169009429,-117.70527230828978,2720.0,7400
2014-06-20,5,4.0,2.75,3730,8014,2.0,0,0.0,3,10,3730.0,0.0,2012,0.0,98074,47.267926839830245,-117.20129741463207,3670.0,8279
2015-03-13,3,4.0,2.5,2420,5244,2.0,0,0.0,3,9,2420.0,0.0,2007,0.0,98166,47.23435807721039,-117.67466784925476,1400.0,5250
2014-05-27,4,4.0,2.5,3330,7399,2.0,0,0.0,3,9,3330.0,0.0,2009,0.0,98052,47.555028196610785,-118.25497719095101,2640.0,8601
2015-02-12,4,2.0,2.5,2170,7665,1.0,0,2.0,3,8,2170.0,0.0,2013,0.0,98053,48.114467074057636,-117.90177617559615,2300.0,7100
2014-06-04,2,3.0,2.5,2437,5136,2.0,0,0.0,3,7,2437.0,0.0,2011,0.0,98002,47.26367965965224,-119.10050516272223,2437.0,4614
2014-12-30,5,5.0,4.0,4180,12042,2.0,0,0.0,3,10,4180.0,0.0,2014,0.0,98075,47.467536283653594,-120.05194170668324,1800.0,6052
2014-07-14,3,3.0,2.5,1800,2791,2.0,0,0.0,3,8,1800.0,0.0,2011,0.0,98126,47.5872836376769,-119.50379713541342,1580.0,2617
2015-04-27,3,5.0,2.5,2570,7412,2.0,0,0.0,3,8,2570.0,0.0,2006,0.0,98019,47.53203600701725,-117.34872604949759,2890.0,8056
2014-07-07,2,4.0,2.5,2090,5195,2.0,0,0.0,3,7,2090.0,0.0,2007,0.0,98031,47.40694809393438,-118.43601632013063,2090.0,5236
2014-11-20,2,4.0,2.5,2789,3960,2.0,0,0.0,3,7,2789.0,0.0,2007,0.0,98001,47.329790752581886,-117.76508511047268,2547.0,3960
